words,polarity
consideration,0.41334569135488963
confusion,0.4133459301123427
diligence,0.4134507963851285
sued,0.4136469420061886
injured,0.4138230300615474
spilled,0.41391990054430167
affiliated,0.413954792972181
brexit,0.4139858252324671
flights,0.4139922216985894
moody,0.4140864112057011
floor,0.4141446981793025
crisis,0.4141477504668037
desired,0.41425013205638467
spreading,0.41428031092861717
unidentified,0.41457718913952313
prevented,0.41489827544686575
threatened,0.41491924123283247
resorted,0.414980726944154
occupied,0.4149888403494801
be,0.41511549468760295
reopening,0.415318358623912
detected,0.41554750908891214
impossible,0.4156404330964784
scene,0.41576380049036465
hostilities,0.4158352206950335
transferred,0.4159632409637718
tainted,0.41599594715942345
khalifa,0.4160264371720307
rout,0.4161764841207298
hype,0.4162176068199808
curve,0.4162852229591602
justify,0.4163189721925468
mean,0.41638636155251985
committing,0.4165559765583884
kidnapping,0.4166277778582465
rated,0.41674273474485124
militant,0.4167808966384105
taken,0.4168387440829753
paramilitary,0.4169567120191336
rich,0.4171151331598346
choose,0.4171613331617241
spills,0.4172579574861979
memory,0.4173263399843071
wiped,0.41734507881251964
happen,0.4174826327206135
subsided,0.41750619914254566
delta,0.4175838771548377
vandalism,0.4177698006922993
disrupting,0.41781659168363483
closure,0.4178315007773029
uncertainty,0.41786263889253755
entered,0.4181201606580415
fallout,0.4181621467558473
fortunes,0.4182025384064937
leak,0.41825350850628606
get,0.41828109275263675
auctions,0.41842948344078174
secession,0.4184734409864742
wins,0.4185428972383277
brega,0.4186332402900712
bids,0.4186762022249574
plans,0.41888964690168623
restart,0.4188904065563246
injuring,0.41907487289789314
seeks,0.4191811721090667
hiding,0.419221424149211
boom,0.41931844599137935
entry,0.4193335664378536
outage,0.4193718491160244
extremists,0.41952895413340424
conflict,0.4197067010692658
raked,0.41972155926970334
motivated,0.4198522119002134
licenses,0.41998301421592427
lagos,0.4199839947640012
targeted,0.41999764445230775
pirate,0.42009805938587913
frequently,0.4201420322889324
fetch,0.4201426898753666
knock,0.42022857098192495
consider,0.42023151738998765
angeles,0.4202435913263859
result,0.4202439270140696
settlement,0.42028422098758345
licensing,0.420316200266603
delay,0.4205012262951208
learn,0.4205324707755205
explode,0.42053948314600287
rockets,0.42065810929429076
disrupted,0.42066911486102687
shed,0.42071582524740453
uncovered,0.42087331111406506
see,0.420992601750693
afford,0.42110866149077014
terrorist,0.42111584327218216
receive,0.4211809590057734
junk,0.4212225624626237
unknown,0.4212257857966272
sabotage,0.4212553074113108
tanak,0.4212975725829251
find,0.42132427559030683
scenario,0.4214025732475235
pegged,0.421441260422201
truce,0.4214487395943757
persistently,0.42146772298384827
epidemic,0.4215312295230063
fare,0.4215419427574382
proposition,0.4216274533171955
fields,0.4216406377221907
conducted,0.421656297382604
attacked,0.4216688846747426
tribesmen,0.4216853295470469
formed,0.4217502864518533
agree,0.4217599269151529
leave,0.42176137184880774
mauritius,0.4217626579996988
persist,0.42182436560500536
addressed,0.42184174984234846
mixed,0.42193782942549346
go,0.42198424770815623
prove,0.4220832468203942
suspended,0.42209544280570327
kick,0.4221221140665502
feel,0.42220400047720597
suspected,0.4222153967950872
province,0.4222540818880807
changed,0.42226600704794653
cyber,0.4224680067152155
auction,0.4224862233719261
lag,0.4224989670545463
covid,0.4226887407978787
trigger,0.42272826303331695
northeastern,0.422732818671007
disastrous,0.42275223561109015
exempted,0.42278333251489797
thieves,0.4227991302377839
es,0.4228800722499758
hedged,0.42291020674150276
quarantined,0.4229190627261414
explain,0.4229914208751904
correction,0.42300411335092153
stopped,0.4231317549345377
numerous,0.42315883148372924
survive,0.4231610569416508
poured,0.42320244182588035
does,0.4232524730321527
affected,0.42334887884173505
movement,0.4233559982626039
hardest,0.4233671374782842
preventing,0.42337787867532256
sandro,0.4234370031575013
continued,0.42344159881980936
ecuador,0.4234591268564628
add,0.42352223200695505
plummeting,0.42353040829570276
controlled,0.4235565303862577
spend,0.4237612232702418
stripped,0.4237748244222978
block,0.423827346805089
remain,0.42386523021304956
revisions,0.4238724840641549
shock,0.42389902201280294
stress,0.42402510853937475
raised,0.42405688687857346
styled,0.4241046563789547
discoveries,0.42418711888874594
tensions,0.4242184180745411
represent,0.42425773643656484
regularly,0.4242836589492522
disruption,0.4242875272084843
ignored,0.4243075674653735
halted,0.42431259017231077
seized,0.4243190563350545
rounds,0.4243296102772856
stopping,0.4243575966936024
disagreements,0.42435917922771205
excluded,0.4244573018732874
causing,0.42456598297279585
make,0.4245676847709836
warnings,0.42463758004428076
exacerbate,0.4246517730521372
sitting,0.42467717090904517
arise,0.4247945340479944
movements,0.42487667462471596
restarting,0.42504728446524276
sinking,0.4250903440842394
spark,0.42515406891922886
safe,0.42516258194732753
breaches,0.4252180415768848
hypothetical,0.4252468733753768
worsening,0.42530616501071933
convinced,0.4253769789432156
catastrophic,0.42539925341334356
immediately,0.4255225935368863
areas,0.425556930650438
staged,0.4255715818945109
recession,0.42557184149541954
aboard,0.42560671479149265
oilfields,0.4256346489770938
verification,0.42563911080007705
lawsuits,0.4257422592620084
reopen,0.42574564755590055
liable,0.4258664074753966
jask,0.4260124096988048
lead,0.4260285271430023
halt,0.4260319670658742
liberal,0.4260430147011606
jailed,0.42604834307498546
face,0.42616712819327524
proposals,0.42621883277911066
paid,0.4263230617901734
license,0.42638220649139585
deteriorate,0.4264289071954468
selloff,0.4264374360615275
tumbling,0.4264571290090218
reached,0.42663908434535486
blackout,0.42664882894419287
bet,0.42669877982666
seem,0.4267166772869108
quakes,0.42672459317140077
lebanon,0.4267428057467483
updates,0.4267681067524941
occurs,0.4267855909698894
wells,0.42683893590782424
force,0.4268767982409176
could,0.4268872117915649
derail,0.42691696108993027
blown,0.4269307242147614
decide,0.426944418051576
congestion,0.4269643417253392
repaid,0.42698333548962103
erbil,0.42702286374126125
neither,0.42707698349878187
experienced,0.42711489883579895
blowout,0.42712440323774276
san,0.42719776546541266
egyptian,0.42721000740512094
fears,0.42721972503270683
region,0.4272921456153924
frozen,0.42732688443814415
spikes,0.42733905808753286
rescue,0.4273784161162895
save,0.4273786800399383
chart,0.42743834244278606
slammed,0.42751048721539364
allocated,0.42754077040009514
slide,0.42757872372947686
injunction,0.4275923217694766
endeavor,0.4276255349832488
criminal,0.4276278402453573
indigenous,0.42768256491686635
takers,0.4277204261666554
cypriot,0.42773835839793767
deterioration,0.42783535545359574
nigerian,0.4278576593455027
crossing,0.4279000446419808
setbacks,0.42802091589862357
parcels,0.42804431894924905
resumption,0.4280445624736594
windy,0.42804596583972115
tendered,0.42806452766252345
oakland,0.42807987396053904
fire,0.42812839302269495
dueling,0.4281378137777787
hit,0.4282263672457716
venezuelan,0.4282485850650292
neglected,0.42827014311438744
swings,0.42835651180691614
violating,0.4284047205801922
papuan,0.42845597349144
emptied,0.4284718259967125
accrued,0.4284768523196597
ransom,0.4285426818324149
intend,0.42855211877294574
bribery,0.4285530415327749
tremors,0.4285679262506522
grown,0.4285921084746924
depressed,0.4286099612011163
authorized,0.4286575723423427
sliding,0.42865980755571337
bidders,0.4287396590239715
emails,0.4288163992118184
isolation,0.4288350153300153
exploration,0.4288625357358128
gradual,0.4289464666848541
hundred,0.4289504542990897
mandate,0.4289607482629731
canceling,0.4289764395070229
forced,0.4289807036200621
northeast,0.4289866579916284
want,0.42900523643913435
principle,0.42901306402868
localized,0.42904446343276065
accused,0.4290478371836855
aware,0.4290512153995626
leaks,0.4291388931159561
proceedings,0.4291859480987544
persons,0.4292209963508423
strict,0.42922900795453456
nor,0.4292729110663066
occur,0.4293013552255639
realized,0.4293622618525906
drill,0.4293942916986462
deciding,0.4294203097212712
enforcement,0.429425799540996
dissatisfaction,0.4295380226628512
bsm,0.42963208200317154
leases,0.42965623294535
suspect,0.429726246326494
blackouts,0.4297746617516251
hamper,0.4299026112411832
tender,0.42993194643626725
haftar,0.4299890992045235
shut,0.42999007921935195
ask,0.4300243248155903
interrupted,0.43010501351923447
casualties,0.43013613819081126
surprising,0.4301380561311901
deposits,0.4302377003124245
deadly,0.4302456035443448
involved,0.43026529638170946
krg,0.43027309928288043
squeeze,0.4302776745888932
grave,0.4302933871147058
war,0.43031639905892033
hiked,0.4303211042954946
looting,0.43032530117097323
relaxation,0.43037173267322915
openly,0.43039150810742216
probe,0.43040593179756476
hiring,0.4304171893133809
consequence,0.43046024939945593
distressed,0.43047843739352354
numbered,0.4304792988838065
spent,0.4304972474959561
francisco,0.4305138420028893
withholding,0.43052204881141304
rollout,0.430526562709346
contain,0.4305621249563739
hearings,0.4305690832621932
enrichment,0.43060377870351413
retaliatory,0.4306151850815586
devastating,0.4306895972839959
break,0.4307569949188263
extension,0.43076925784248193
conducting,0.43077339900238176
occasions,0.43082395252332645
let,0.43085125520251194
ball,0.4309107924630223
boosted,0.4309191133585171
tikhonov,0.430923483304298
earn,0.43099056762477367
quick,0.4310119186046255
mandated,0.43101808726910157
generate,0.43102997357909073
floods,0.43110952590647217
blast,0.4312563300138712
fellow,0.4313076807910673
recommending,0.4313800560455737
reversed,0.43143840268758415
waters,0.4314678731726967
weakening,0.4315184055399458
refusal,0.43153471222506073
cuban,0.4315737940044079
reactions,0.4315748442290562
again,0.4315831045550379
identity,0.43163993135696394
brazilian,0.4316465581189706
cosco,0.4316516582988404
resurgence,0.4316655142265825
kenyan,0.4317932682014721
travelers,0.43186428510663777
onboard,0.43188175232203696
traditionally,0.4319445329346849
corruption,0.4319676947912732
expire,0.43200425535802517
missouri,0.4320062268538676
fires,0.43201505673049084
headache,0.43204196353048213
precaution,0.43205303412540813
locals,0.4320601589233197
troubled,0.4320618382593285
captured,0.4320697316049261
utah,0.43207517203058293
obviously,0.4321123797922288
started,0.4321258718003604
scrapped,0.4321490089381531
tread,0.4321511122357025
levied,0.43216133844754434
african,0.4321633652527065
precautionary,0.4321724181441443
delays,0.43217430534604784
spotlight,0.4321919381848196
ignited,0.43226295508197876
shelf,0.43229775221816036
hinted,0.43239869211553833
relaxed,0.43242175383693565
low,0.43248859988697524
handling,0.4326293874710835
prohibiting,0.4326391146493634
niger,0.432667566343259
passing,0.43270389609643123
gna,0.4327060002802474
widening,0.4327090081527836
kaieteur,0.4327133114392769
recognised,0.43272757570528325
reservoir,0.43273469986421437
incident,0.4327551638899531
endanger,0.43276878747555414
incurred,0.43286308172448845
accidents,0.432887151126737
unclear,0.4328916971825826
uncertain,0.4329085922960756
deir,0.43296313537876113
threaten,0.43299297128835074
opens,0.4330389878018993
helped,0.4330498163460793
county,0.4330512693383785
bonny,0.433062252083169
passage,0.4331025076787378
harm,0.4331405178517289
depend,0.4331527381582975
exemption,0.43322099826810906
minimize,0.43324069944521626
tripoli,0.4332502206263764
newcomer,0.43325759193664776
discourage,0.43333418530473866
benefit,0.43337611009692345
railways,0.43341904345380156
theoretically,0.43346076676349476
burnaby,0.4334676683910475
smooth,0.433495025833227
suffer,0.4335360053649372
streak,0.43354775805255813
differentials,0.43354786331869005
measures,0.43358482887964966
economies,0.43358875182636825
sheer,0.4336818157276657
owes,0.4336855729504203
height,0.43369439259542203
goes,0.433707288320631
nitc,0.4337130195271968
sanalla,0.43380304446789664
deployed,0.4338532649974329
heartland,0.4338617251780191
bondholders,0.43390402604825246
burdened,0.4339473163081675
exceeded,0.4339760660033347
ohio,0.4339883633357558
compensate,0.4340552978866741
slowing,0.4340824240822513
tries,0.43408544625535384
deteriorating,0.43409196817665396
diego,0.4340948670025877
micro,0.43413514862223046
recovery,0.4341437517301387
abe,0.43414438598098676
infected,0.43415331961639425
tribal,0.43417672014904046
holidays,0.4342514565723173
outages,0.4342696292694793
cause,0.43427907927513437
attack,0.4342821764355875
mustafa,0.4343015105245979
slashed,0.43430237202008126
protected,0.434305745762078
nomination,0.4343393720531895
history,0.43435708223608965
miss,0.43437353638357346
options,0.43441101220421935
readiness,0.4344874145575773
being,0.4344998624421554
6th,0.4345034794193297
consult,0.43453135920026553
property,0.43454337641468027
disaster,0.43455694421754115
protests,0.43465892067640616
don,0.4346623892592425
gathering,0.43467447345839816
dampen,0.4346948328068193
yield,0.434713159637469
brussels,0.4347354619504327
sunday,0.4347762321178199
19,0.4348281250502301
occurred,0.4348401651878306
constitute,0.4348491866282268
absolutely,0.4348839695508838
municipalities,0.4348865366407091
penalties,0.4349377813135878
breakup,0.4349630097337245
take,0.4349715960825355
trains,0.435028213434162
requested,0.4350565561498904
acceptable,0.4350602708319154
wildfires,0.4351655962226131
mulling,0.4352748571473965
discussion,0.43527793287070426
caused,0.43528306243937376
estimated,0.4352923466911838
ezzor,0.43531453899531186
without,0.43534365714074225
stays,0.4353577443202275
burned,0.4353627647370304
is,0.4353825478943231
temporary,0.4354033736817344
involve,0.43541977042878854
offer,0.43542828142557694
shelter,0.4354528440662726
swiftly,0.4354551835840767
park,0.4354743824168427
stands,0.43550096948154954
bankruptcy,0.4355082956435954
aims,0.4355310961066946
nowhere,0.43553217259949834
mention,0.43554657567519034
sudden,0.4355511966242014
ravaged,0.43557483475122744
viewed,0.4356209853583078
invest,0.4356294317363305
killed,0.4356644855684467
send,0.435670028657386
door,0.43570165723779214
local,0.4357713626514234
spell,0.4357968284576199
advised,0.43581871826030266
placed,0.43582698472715464
panic,0.4358275183912756
attempt,0.43583628840441363
suicide,0.4358909612218073
establishment,0.4359024265503599
batches,0.4359252733662946
soil,0.4359409846122197
initially,0.43597414895518777
buy,0.43600349603481386
lancashire,0.4360092193686776
rally,0.4360161792341649
resumed,0.4360499058095792
earmarked,0.4360861578389439
violent,0.4361482924058912
mild,0.4361742608158939
wcs,0.4361867393532144
acres,0.436194238440944
clashes,0.43622388584709926
united,0.4362370761193085
give,0.436259800321589
wildfire,0.4362885317872224
village,0.4363592078678146
persistent,0.43639010940803336
dispatched,0.43639870530316277
city,0.43639948812231355
coup,0.4365041401915642
worsen,0.43651770454639877
offensive,0.4365632265600147
crashes,0.4365820798246496
renew,0.4366011610327155
army,0.4366143300663805
angry,0.4366358390098144
halfway,0.43663685984952816
commodity,0.4366511476134762
bayelsa,0.4366676827916818
demonstrate,0.43668626991162734
asked,0.4367083119484453
countries,0.43675413174455124
difficulties,0.43676475613333765
guilty,0.4367789260301542
friday,0.43678239596256635
battling,0.4367915192061498
scandal,0.43679226399889376
osps,0.43686147306503675
erupted,0.4369153939412128
one,0.4369166053447983
stifle,0.4369480443092334
resort,0.4369545677391261
offline,0.4369649295521984
consequences,0.43698145777474445
debates,0.4369815630433932
shutdowns,0.43698466808209874
letting,0.43699204560167954
caverns,0.43699562522141777
incidents,0.4370039654528993
crippled,0.4370105153061136
mpca,0.43704650000625966
weak,0.43707402292922387
takes,0.4371007855552153
fulfill,0.4371117216988583
implies,0.43712092560969973
cheating,0.43713706379568285
pressure,0.43713902640109237
protesters,0.4371818930168064
lackluster,0.4371891489442059
did,0.43722891572055383
published,0.4372427704203455
wreaked,0.4372659990716035
basra,0.43729322355159594
muammar,0.4373340919393789
round,0.4373362687961016
violence,0.4373482072807456
kurdistan,0.4373914750414798
tribes,0.4374476583238385
sight,0.437451541999944
rebound,0.43745556087089477
bullish,0.43745902192575675
confrontation,0.43747922036524356
thwarted,0.43749525429174024
account,0.4375491381215214
apply,0.4375571903985707
recommended,0.4375932707920582
coincided,0.4375950159539143
ultimate,0.43760235398603725
blow,0.4376217272694356
saboteurs,0.43762976445162827
drag,0.4376324801464528
wednesday,0.4376534628004241
fighting,0.4376651894172964
tuesday,0.43767296879217826
factions,0.43768147427732684
gertler,0.43770036806818274
conflicting,0.43773669082503885
reduced,0.4377501434692491
kind,0.437770205085825
concession,0.4377709006670754
sent,0.4377807211846467
wish,0.437788576629321
demonstrations,0.43789041753336944
counterparts,0.43789068596884007
strained,0.43789775008248144
mechanical,0.43792731664211115
receives,0.4379320464512407
denial,0.4379518346486514
advocated,0.4379690726843486
correct,0.43798767913620645
explosive,0.43800067971897777
obliged,0.43804346715778636
hampered,0.4380611075010479
heard,0.43806838838258194
water,0.4380793527001682
voluntary,0.43809358878126753
freefall,0.43813605215630913
rumored,0.43813665579237515
wanted,0.4381485894785759
hurdles,0.4381578681192441
darkness,0.43815811055088016
wild,0.43817452607993335
immediate,0.43820876277077914
climb,0.4382225624720127
magnitude,0.43822358829749886
vienna,0.43829063014906117
resulted,0.4383289655834878
signatory,0.4383355513622272
witnesses,0.4383357832413847
turmoil,0.43834336435525584
escalated,0.438353887803864
alameda,0.438370299868721
accord,0.4383723428014519
receiver,0.4383760440489101
khafji,0.4384122225967808
thursday,0.4384229777353138
protest,0.4384476892181795
wants,0.4384547612784584
doctors,0.4384579641159173
situation,0.4385062481632006
precisely,0.4385229414747794
impacted,0.4385473612669384
accident,0.438580237582802
led,0.43858763580177657
eat,0.4385878291972668
dialogue,0.43859848223783365
escalating,0.4386028353046203
accompanied,0.4386244853333046
warring,0.43863144207543364
stick,0.43863601528376267
comfort,0.43864223977171996
whatever,0.43871799945303647
suffered,0.43874042035146493
plunge,0.4387682366898674
armed,0.43879156460193564
conceal,0.43880170974030497
battle,0.43881627070863144
occupation,0.4388422931655753
attempted,0.4388442980182897
hariga,0.43886413590239315
attacks,0.43886687485188414
rebrand,0.4388974258761928
outcry,0.4389138930927724
refuses,0.4389296362732349
port,0.4389325287435886
night,0.4389590460754277
retain,0.438966419422612
actions,0.43897681994998183
mode,0.43899738241499464
tumble,0.43900043619199197
flop,0.4390114937228435
fled,0.43901945691191285
serve,0.4390373904651366
showed,0.43905561709332186
cooling,0.43905889497340433
come,0.43908450026861334
series,0.4390942037381371
civilian,0.4390965580809652
waited,0.43909707284657845
prompted,0.4391116170479736
cleanup,0.43911448237962797
rocket,0.4391278986393081
inspections,0.43915346048774806
front,0.439161820181735
curbed,0.4391698832734714
error,0.43919416772612624
unrest,0.43920506686073313
possibility,0.43922403124337467
claimed,0.4392316672243718
transported,0.4392512111258783
caliphate,0.43926160492761157
prohibit,0.4392710385413836
frequent,0.439306864764396
factors,0.4393209106586691
fate,0.4393295621964453
entitled,0.43937591187915576
directors,0.43940427380906455
everything,0.43940916597046326
1990s,0.43943999429257014
unrelated,0.43948030893668316
bitter,0.4395011024276555
embargo,0.4395087948832562
effectiveness,0.4395092350686358
nevada,0.4395131398235388
opting,0.43952945382008823
restrictions,0.4395296124353756
broken,0.43957740395427053
ranks,0.4395784947067167
kept,0.4395970125513651
closer,0.43967408260227137
monday,0.4396984884893926
ceasefire,0.4397355846516856
begun,0.43973781775072823
proponents,0.439746915827761
hawaii,0.43976789828904045
collapsed,0.4397719704185215
deepened,0.43977961374221053
petrocaribe,0.4397988072267667
isis,0.4398362995905043
overproducers,0.4398655790030415
forces,0.43988406032267763
attackers,0.4398944772082744
feared,0.43989716018770203
sand,0.43991674634273675
narrow,0.43993205326591484
sparked,0.4399663351606145
atop,0.4399708914349884
utmost,0.4399860340337289
gets,0.43998887326747504
kurdish,0.4400223539156187
injury,0.4400370320494483
stay,0.440076246952643
pollutants,0.44009798830300356
follow,0.44010211333304533
blamed,0.44011995007198834
joins,0.44012218520586766
mystery,0.44012866740050544
materially,0.4401922066316914
decimated,0.4401922403242335
deep,0.44023252318366496
sabotages,0.4402594580688694
died,0.4402607268626403
escalate,0.44026321860780177
triggering,0.4402730087287317
upped,0.4402829674036285
corrupt,0.4402839176462604
erosion,0.4402871955336744
keen,0.4403017689165282
removed,0.44031310135251633
danger,0.4403343749041885
sale,0.440338816766708
appears,0.4403520876288846
shortfalls,0.44038372815344123
protesting,0.44041690219689816
proving,0.440422949439847
investigating,0.440452446923367
aiming,0.4404909692751526
colleagues,0.4404985909148539
fear,0.4405049324787813
reaction,0.44051081504747136
prefer,0.4405330428368444
factored,0.4405471482395115
done,0.44055369267140626
dead,0.44056979417292125
rush,0.4405773910063339
warship,0.44057753078258405
relying,0.4405859334890004
unpopular,0.4405994497792345
theory,0.4406272380814597
causes,0.44065439858534194
constitutional,0.4406606601667874
previously,0.4406630487991659
good,0.44069412799980967
strongman,0.44071643950555284
fragile,0.44075240592321235
beyond,0.44075757936249926
terminals,0.44076499576966877
threats,0.4407662190438878
plagued,0.4407761329057978
rescued,0.44080596210032813
targeting,0.44081632091989525
banned,0.44081849908259646
geopolitical,0.4408329046895607
militants,0.4408409469877983
sec,0.44086097370396143
dnv,0.440879145121695
caught,0.44088066646224566
hold,0.4408992904433991
little,0.44090058016502887
form,0.4409455355033278
obligation,0.4409562462929875
continues,0.4409919625436875
context,0.44102866117637424
summer,0.4410412184669871
flying,0.4410418751959202
extend,0.4410513520727526
manages,0.4410686262532182
schedule,0.4410917597033984
benefited,0.4410925814831461
northern,0.4410942489182466
benchmarks,0.4411362533088747
none,0.44114801381086605
seen,0.44117522232561035
courtesy,0.4411763496243372
airport,0.44117663424156484
felt,0.4411949513063363
seizures,0.4411979579926264
proposes,0.4412286576146737
coffers,0.4412345234903547
baghdad,0.4412356443719724
writedowns,0.44123829340604104
tripled,0.4412483506955526
intact,0.4412545761622353
idea,0.44126694161774577
remained,0.44129178989215245
oml,0.4413070135781975
spends,0.4413157542882087
widened,0.44132068417873926
accepted,0.4413993942974255
vicinity,0.4414177789436976
lasting,0.44141779109756324
unarmed,0.4414433546861072
assigned,0.44144709383234154
lay,0.44144993359784124
amassed,0.4414739824681513
do,0.44148019102155533
aggravated,0.4414848926803484
pressured,0.44149201005139105
settled,0.4414925944954644
ceyhan,0.44153181703332306
worked,0.4415533113305533
faltering,0.4415555072368887
worst,0.4415694791103577
identified,0.4415731893126128
militias,0.44159860327445377
capped,0.4416065706220623
pay,0.44162844160874626
light,0.44164897914497425
been,0.44166911994821273
morning,0.441676502924235
contend,0.4416939593332545
trying,0.441720750914935
claiming,0.44173482484033466
sell,0.4417358911239101
unintended,0.44174813785713396
crashing,0.44175457833337933
closed,0.4417557714556384
would,0.4417590950788283
control,0.4417660144871149
has,0.4417763501209789
boosts,0.4417925041161882
strikes,0.44181314512644876
sailors,0.4418195045194136
reason,0.44183809638277877
tension,0.4418394185244785
intensifying,0.44183960345461326
repeated,0.4418433354600003
spat,0.44185549087289444
fault,0.441866158684373
tanking,0.4418779964939452
refuse,0.4418850527133973
directed,0.4418900660564607
hurt,0.441900830786161
ultimately,0.44191407286300527
el,0.44191586563903074
fish,0.4419432054273012
minor,0.4419510406547851
named,0.44199801554402884
grind,0.44201109176668696
stealing,0.4420319636777895
islamic,0.44208389501700623
provide,0.44209707074576154
soldiers,0.4421008017081645
received,0.44214294838975476
turned,0.44219964452519755
restriction,0.4422349298849362
planned,0.4422544083954823
indeed,0.44228772312692616
reads,0.4423188306340157
peaked,0.4423197913397807
camps,0.44235392383380373
petrochina,0.44237817154343845
upward,0.4423875257548887
sider,0.4423982545133997
reais,0.44242407282449525
fluctuations,0.4424278957765001
violated,0.4424326578324042
emerge,0.4424600293935414
jose,0.44247360583573775
lines,0.44247590514806573
allegedly,0.4424764315196469
hostility,0.4424977522771454
combined,0.4425035428517234
determined,0.44250759659484185
convoy,0.44251989625123844
pumping,0.4425587613383844
join,0.4425761525485954
area,0.44257761754661984
will,0.4425889058660008
escalation,0.4426052382252767
willing,0.44261392447434034
stated,0.44262139180002463
should,0.4426218701536625
regained,0.4426239041347058
argued,0.44262425576862013
accumulated,0.4426333452581756
severe,0.4426353724210003
believed,0.4426522734972423
slumping,0.4426553794398409
insisted,0.4426660025940863
opened,0.44267663262624407
cnooc,0.4426792696176439
voiced,0.442698827092904
unwilling,0.4427022497655187
ran,0.44271241047734233
sunk,0.4427131292788808
criticized,0.4427230677408438
accept,0.4427336648562848
demanding,0.4427528975928881
sign,0.44275831456744463
sarir,0.4427602187956484
left,0.4427638514521667
participated,0.44276610963161284
stifled,0.4427675255099888
civilians,0.44279759769490606
alone,0.442798969728086
lanuf,0.44281051584981285
ordered,0.4428356058953732
weaker,0.4428373955158741
zawiya,0.4428412203176031
problems,0.4428992788676139
norilsk,0.44290184145669453
restarted,0.44290896870546964
storm,0.44291533197593996
chaos,0.4429368556173665
notably,0.4429545121145506
sdf,0.44295523019603444
single,0.44297933689445984
